Gen Number,ID,Fitness,Weights
676,3388,0.49679554412405863,"[0.9814004735401975, -0.19698681691075257, 0.1507876085228544, 0.6091163511048358, 0.15396546348589557, 0.3100980381043923]"
676,3387,0.49463898686887253,"[0.9814004735401975, -0.1969868171299331, 0.15078760852285433, 0.609116351119948, 0.15396546348589557, 0.3100980381043923]"
676,3377,0.4927839470355045,"[0.9814004735401975, -0.19698681723976205, 0.15078760852285433, 0.6091163511275206, 0.15396546348589557, 0.3100980381043923]"
676,3389,0.4730420894426003,"[0.9814004735401975, -0.1969868169029131, 0.1507876085228544, 0.6091163511042953, 0.15396546348589557, 0.3100980381043923]"
676,3386,0.4718622902355308,"[0.9814004735401975, -0.1969868172128157, 0.15078760852285433, 0.6091163511256628, 0.15396546348589557, 0.3100980381043923]"
676,3376,0.2626011004276911,"[0.9814004735401975, -0.19698681679960678, 0.15078760852285442, 0.6091163510971724, 0.15396546348589557, 0.3100980381043923]"
677,3391,0.49902105649459877,"[0.9814004735401975, -0.19698681699118947, 0.1507876085228544, 0.6091163511103818, 0.15396546348589557, 0.3100980381043923]"
677,3384,0.49747929766834215,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
677,3378,0.4959089640995368,"[0.9814004735401975, -0.1969868171522276, 0.15078760852285436, 0.6091163511214852, 0.15396546348589557, 0.3100980381043923]"
677,3373,0.4951021883671368,"[0.9814004735401975, -0.1969868169601839, 0.1507876085228544, 0.609116351108244, 0.15396546348589557, 0.3100980381043923]"
677,3392,0.4901713750078494,"[0.9814004735401975, -0.19698681708707283, 0.15078760852285436, 0.6091163511169928, 0.15396546348589557, 0.3100980381043923]"
677,3390,0.4875192708297559,"[0.9814004735401975, -0.19698681721684996, 0.15078760852285433, 0.6091163511259409, 0.15396546348589557, 0.3100980381043923]"
677,3388,0.4762117374535882,"[0.9814004735401975, -0.19698681691075257, 0.1507876085228544, 0.6091163511048358, 0.15396546348589557, 0.3100980381043923]"
677,3394,0.46608508857195513,"[0.9814004735401975, -0.19698681720442018, 0.15078760852285433, 0.6091163511250839, 0.15396546348589557, 0.3100980381043923]"
677,3395,0.4630754260095344,"[0.9814004735401975, -0.19698681708679255, 0.15078760852285436, 0.6091163511169735, 0.15396546348589557, 0.3100980381043923]"
677,3393,2.2397099808820828e-05,"[0.9814004735401975, -0.19698681695046158, -0.037907245938052225, 0.6091163511075737, 0.15396546348589557, 0.3100980381043923]"
678,3373,0.49951845315738874,"[0.9814004735401975, -0.1969868169601839, 0.1507876085228544, 0.609116351108244, 0.15396546348589557, 0.3100980381043923]"
678,3400,0.49777887378039115,"[0.9814004735401975, -0.19698681716531025, 0.15078760852285433, 0.6091163511223872, 0.15396546348589557, 0.3100980381043923]"
678,3378,0.49411801316104187,"[0.9814004735401975, -0.1969868171522276, 0.15078760852285436, 0.6091163511214852, 0.15396546348589557, 0.3100980381043923]"
678,3391,0.48673142608163744,"[0.9814004735401975, -0.19698681699118947, 0.1507876085228544, 0.6091163511103818, 0.15396546348589557, 0.3100980381043923]"
678,3384,0.47695202392195946,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
678,3397,0.46968762935396025,"[0.9814004735401975, -0.19698681711702884, 0.15078760852285436, 0.6091163511190583, 0.15396546348589557, 0.3100980381043923]"
678,3392,0.4613218545079549,"[0.9814004735401975, -0.19698681708707283, 0.15078760852285436, 0.6091163511169928, 0.15396546348589557, 0.3100980381043923]"
678,3398,1.981923998923695e-05,"[0.6083347018589771, -0.1969868169779447, 0.1507876085228544, 0.9299069817386174, 0.15396546348589557, -0.7145379053993595]"
678,3399,1.9111513332099234e-05,"[0.9814004735401975, -0.1969868171016095, 0.15078760852285436, 0.6091163511179951, 0.4146792584779614, -0.8412586411260492]"
678,3396,1.894582863499787e-05,"[0.9814004735401975, -0.920959682552102, 0.15078760852285433, 0.6091163511228671, 0.15396546348589557, 0.3100980381043923]"
679,3403,0.4997181223983547,"[0.9814004735401975, -0.19698681708644689, 0.1507876085228544, 0.6091163511169497, 0.15396546348589557, 0.3100980381043923]"
679,3402,0.49238650758414826,"[0.9814004735401975, -0.19698681715908392, 0.15078760852285433, 0.6091163511219579, 0.15396546348589557, 0.3100980381043923]"
679,3384,0.49101216000588105,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
679,3373,0.49014821986278184,"[0.9814004735401975, -0.1969868169601839, 0.1507876085228544, 0.609116351108244, 0.15396546348589557, 0.3100980381043923]"
679,3378,0.4851928912768816,"[0.9814004735401975, -0.1969868171522276, 0.15078760852285436, 0.6091163511214852, 0.15396546348589557, 0.3100980381043923]"
679,3391,0.4825863778658189,"[0.9814004735401975, -0.19698681699118947, 0.1507876085228544, 0.6091163511103818, 0.15396546348589557, 0.3100980381043923]"
679,3405,0.47416767484635575,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
679,3404,0.47306873863558985,"[0.9814004735401975, -0.19698681701292448, 0.1507876085228544, 0.6091163511118803, 0.15396546348589557, 0.3100980381043923]"
679,3400,0.4658999156709414,"[0.9814004735401975, -0.19698681716531025, 0.15078760852285433, 0.6091163511223872, 0.15396546348589557, 0.3100980381043923]"
679,3401,2.2031213622355516e-05,"[0.5362783004258607, -0.1969868170198662, 0.1507876085228544, 0.6091163511123591, 0.15396546348589557, 0.3100980381043923]"
680,3409,0.4989775498487197,"[0.9814004735401975, -0.19698681713793106, 0.15078760852285436, 0.6091163511204996, 0.15396546348589557, 0.3100980381043923]"
680,3410,0.4981445085295017,"[0.9814004735401975, -0.1969868170996309, 0.1507876085228544, 0.6091163511178588, 0.15396546348589557, 0.3100980381043923]"
680,3384,0.49177048286872144,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
680,3373,0.49165532466914946,"[0.9814004735401975, -0.1969868169601839, 0.1507876085228544, 0.609116351108244, 0.15396546348589557, 0.3100980381043923]"
680,3403,0.48217103464521394,"[0.9814004735401975, -0.19698681708644689, 0.1507876085228544, 0.6091163511169497, 0.15396546348589557, 0.3100980381043923]"
680,3402,0.4806649533444214,"[0.9814004735401975, -0.19698681715908392, 0.15078760852285433, 0.6091163511219579, 0.15396546348589557, 0.3100980381043923]"
680,3378,0.4785669971292287,"[0.9814004735401975, -0.1969868171522276, 0.15078760852285436, 0.6091163511214852, 0.15396546348589557, 0.3100980381043923]"
680,3408,0.4770391085377209,"[0.9814004735401975, -0.19698681699721207, 0.1507876085228544, 0.6091163511107971, 0.15396546348589557, 0.3100980381043923]"
680,3406,2.257045603174485e-05,"[0.9814004735401975, -0.1969868171651604, 0.15078760852285433, 0.6091163511223769, 0.7025233338401337, 0.3100980381043923]"
680,3407,2.2173586931685256e-05,"[0.9814004735401975, -0.1969868171004226, 0.15078760852285433, -0.24838964121141827, 0.15396546348589557, 0.016393790214726534]"
681,3403,0.5001115058125865,"[0.9814004735401975, -0.19698681708644689, 0.1507876085228544, 0.6091163511169497, 0.15396546348589557, 0.3100980381043923]"
681,3411,0.4986152546744524,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
681,3413,0.49030139069139944,"[0.9814004735401975, -0.19698681701956905, 0.1507876085228544, 0.6091163511123385, 0.15396546348589557, 0.3100980381043923]"
681,3384,0.48985898918560944,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
681,3414,0.48810209686889783,"[0.9814004735401975, -0.19698681710915056, 0.1507876085228544, 0.6091163511185151, 0.15396546348589557, 0.3100980381043923]"
681,3415,0.4802820585976619,"[0.9814004735401975, -0.19698681713149419, 0.15078760852285436, 0.6091163511200558, 0.15396546348589557, 0.3100980381043923]"
681,3409,0.47624267942233645,"[0.9814004735401975, -0.19698681713793106, 0.15078760852285436, 0.6091163511204996, 0.15396546348589557, 0.3100980381043923]"
681,3410,0.47442596518918395,"[0.9814004735401975, -0.1969868170996309, 0.1507876085228544, 0.6091163511178588, 0.15396546348589557, 0.3100980381043923]"
681,3412,0.2645787961937713,"[0.9814004735401975, -0.196986817082748, 0.15078760852285436, 0.6091163511166946, 0.15396546348589557, 0.3100980381043923]"
681,3373,0.09521293860467182,"[0.9814004735401975, -0.1969868169601839, 0.1507876085228544, 0.609116351108244, 0.15396546348589557, 0.3100980381043923]"
682,3414,0.4983813671571504,"[0.9814004735401975, -0.19698681710915056, 0.1507876085228544, 0.6091163511185151, 0.15396546348589557, 0.3100980381043923]"
682,3411,0.49804458934702595,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
682,3413,0.4979003706662589,"[0.9814004735401975, -0.19698681701956905, 0.1507876085228544, 0.6091163511123385, 0.15396546348589557, 0.3100980381043923]"
682,3384,0.4950503837546352,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
682,3403,0.48636148909801075,"[0.9814004735401975, -0.19698681708644689, 0.1507876085228544, 0.6091163511169497, 0.15396546348589557, 0.3100980381043923]"
682,3420,0.48487656516816685,"[0.9814004735401975, -0.19698681715241045, 0.15078760852285436, 0.6091163511214979, 0.15396546348589557, 0.3100980381043923]"
682,3418,0.4552520095019312,"[0.9814004735401975, -0.19698681714530325, 0.15078760852285436, 0.6091163511210078, 0.15396546348589557, 0.3100980381043923]"
682,3419,0.31044216233283484,"[0.9814004735401975, -0.19698681711689042, 0.15078760852285436, 0.6091163511190488, 0.04186427092206271, 0.3100980381043923]"
682,3417,2.1285080132175665e-05,"[0.5352687859604036, -0.05357891611095106, 0.15078760852285436, 0.6091163511157981, 0.15396546348589557, 0.3100980381043923]"
682,3416,2.097007397578366e-05,"[0.9814004735401975, -0.19698681709661722, 0.027845850747799744, -0.1585601337925956, 0.15396546348589557, 0.3100980381043923]"
683,3421,0.4994249099255232,"[0.9814004735401975, -0.19698681711056187, 0.1507876085228544, 0.6091163511186125, 0.15396546348589557, 0.3100980381043923]"
683,3423,0.49739644917482695,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
683,3384,0.4969470190183353,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
683,3424,0.491634531402847,"[0.9814004735401975, -0.19698681713309923, 0.15078760852285436, 0.6091163511201663, 0.15396546348589557, 0.3100980381043923]"
683,3411,0.48219277627522006,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
683,3413,0.4743780956969411,"[0.9814004735401975, -0.19698681701956905, 0.1507876085228544, 0.6091163511123385, 0.15396546348589557, 0.3100980381043923]"
683,3403,0.4659112407769046,"[0.9814004735401975, -0.19698681708644689, 0.1507876085228544, 0.6091163511169497, 0.15396546348589557, 0.3100980381043923]"
683,3422,0.4601890014151291,"[0.9814004735401975, -0.1969868170788232, 0.1507876085228544, 0.609116351116424, 0.15396546348589557, 0.3100980381043923]"
683,3414,0.4587763150367812,"[0.9814004735401975, -0.19698681710915056, 0.1507876085228544, 0.6091163511185151, 0.15396546348589557, 0.3100980381043923]"
683,3425,2.255230887940743e-05,"[0.7853464472579393, -0.1969868171025386, 0.1507876085228544, 0.6091163511180592, 0.15396546348589557, 0.16733012832779737]"
684,3384,0.5004804142539381,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
684,3423,0.49404379208746907,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
684,3428,0.49167520600375497,"[0.9814004735401975, -0.19698681715779143, 0.15078760852285433, 0.6091163511218688, 0.15396546348589557, 0.3100980381043923]"
684,3424,0.4908658967299235,"[0.9814004735401975, -0.19698681713309923, 0.15078760852285436, 0.6091163511201663, 0.15396546348589557, 0.3100980381043923]"
684,3411,0.489635197539469,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
684,3429,0.4820591883114484,"[0.9814004735401975, -0.19698681712676422, 0.1507876085228544, 0.6091163511197295, 0.15396546348589557, 0.3100980381043923]"
684,3421,0.45895711545727974,"[0.9814004735401975, -0.19698681711056187, 0.1507876085228544, 0.6091163511186125, 0.15396546348589557, 0.3100980381043923]"
684,3427,0.2637351992221759,"[0.9814004735401975, -0.1969868170772172, 0.1507876085228544, 0.6091163511163133, 0.15396546348589557, 0.3100980381043923]"
684,3430,2.073089171706423e-05,"[0.8344384511758147, -0.1969868170975637, 0.1507876085228544, 0.6091163511177162, 0.15396546348589557, 0.4111858607237529]"
684,3426,2.0306215427001597e-05,"[0.9814004735401975, -0.19698681708662258, 0.1507876085228544, 0.6091163511169618, 0.15396546348589557, -0.5127824827521846]"
685,3384,0.49916070176551924,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
685,3423,0.4981969524018883,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
685,3435,0.49796629582141494,"[0.9814004735401975, -0.1969868171301346, 0.15078760852285436, 0.6091163511199619, 0.15396546348589557, 0.3100980381043923]"
685,3411,0.49475330843023907,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
685,3433,0.4924499679271899,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
685,3428,0.48445935596026135,"[0.9814004735401975, -0.19698681715779143, 0.15078760852285433, 0.6091163511218688, 0.15396546348589557, 0.3100980381043923]"
685,3434,0.4802529156914825,"[0.9814004735401975, -0.19698681712622734, 0.1507876085228544, 0.6091163511196924, 0.15396546348589557, 0.3100980381043923]"
685,3432,0.4650001805713701,"[0.9814004735401975, -0.19698681715265337, 0.15078760852285433, 0.6091163511215145, 0.15396546348589557, 0.3100980381043923]"
685,3424,0.46365017130626723,"[0.9814004735401975, -0.19698681713309923, 0.15078760852285436, 0.6091163511201663, 0.15396546348589557, 0.3100980381043923]"
685,3431,0.46266371256834404,"[0.9814004735401975, -0.19698681709345234, 0.15078760852285436, 0.6206958636057975, 0.15396546348589557, 0.3100980381043923]"
686,3440,0.5002996793332072,"[0.9814004735401975, -0.19698681708856863, 0.1507876085228544, 0.609116351117096, 0.15396546348589557, 0.3100980381043923]"
686,3433,0.49978573150747574,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
686,3423,0.4915038923496052,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
686,3439,0.49076109951504615,"[0.9814004735401975, -0.19698681712516652, 0.1507876085228544, 0.6091163511196194, 0.15396546348589557, 0.3100980381043923]"
686,3411,0.4901578855388313,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
686,3436,0.4896622310695761,"[0.9814004735401975, -0.19698681712501762, 0.15078760852285436, 0.6091163511196092, 0.15396546348589557, 0.3100980381043923]"
686,3438,0.4697033879207734,"[0.9814004735401975, -0.19698681712535027, 0.1507876085228544, 0.609116351119632, 0.15396546348589557, 0.3100980381043923]"
686,3435,0.467462648878425,"[0.9814004735401975, -0.1969868171301346, 0.15078760852285436, 0.6091163511199619, 0.15396546348589557, 0.3100980381043923]"
686,3384,0.4646364734912804,"[0.9814004735401975, -0.19698681717524077, 0.15078760852285433, 0.6091163511230719, 0.15396546348589557, 0.3100980381043923]"
686,3437,2.2724090669707834e-05,"[0.9814004735401975, -0.19698681705140197, 0.15078760852285436, -0.5865771511864473, 0.15396546348589557, 0.3100980381043923]"
687,3442,0.4985203678390529,"[0.9814004735401975, -0.1969868171160732, 0.15078760852285436, 0.6091163511189924, 0.15396546348589557, 0.3100980381043923]"
687,3433,0.4972929568127421,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
687,3440,0.48610367901739,"[0.9814004735401975, -0.19698681708856863, 0.1507876085228544, 0.609116351117096, 0.15396546348589557, 0.3100980381043923]"
687,3445,0.46427816870895344,"[0.9814004735401975, -0.19698681711100186, 0.1507876085228544, 0.6091163511186427, 0.15396546348589557, 0.3100980381043923]"
687,3423,0.46135946224643815,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
687,3411,0.4596877028979264,"[0.9814004735401975, -0.196986817120236, 0.1507876085228544, 0.6091163511192794, 0.15396546348589557, 0.3100980381043923]"
687,3444,0.26981187631761144,"[0.9814004735401975, -0.1969868171231498, 0.1507876085228544, 0.6091163511194804, 0.15396546348589557, 0.3100980381043923]"
687,3439,0.26957474288946376,"[0.9814004735401975, -0.19698681712516652, 0.1507876085228544, 0.6091163511196194, 0.15396546348589557, 0.3100980381043923]"
687,3443,0.26481246355021965,"[0.9814004735401975, -0.19698681707144267, 0.1507876085228544, 0.6091163511159152, 0.15396546348589557, 0.3100980381043923]"
687,3441,2.4725434266754133e-05,"[0.6041810133959686, -0.19698681710066485, 0.1507876085228544, 0.60911635111793, 0.15396546348589557, 0.8090866306843774]"
688,3423,0.5000611050725687,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
688,3449,0.49855190429241497,"[0.9814004735401975, -0.19698681711677393, 0.15078760852285436, 0.6091163511190407, 0.15396546348589557, 0.3100980381043923]"
688,3440,0.4975808351013838,"[0.9814004735401975, -0.19698681708856863, 0.1507876085228544, 0.609116351117096, 0.15396546348589557, 0.3100980381043923]"
688,3433,0.4908812608649072,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
688,3442,0.4878277381876138,"[0.9814004735401975, -0.1969868171160732, 0.15078760852285436, 0.6091163511189924, 0.15396546348589557, 0.3100980381043923]"
688,3445,0.48622851808862677,"[0.9814004735401975, -0.19698681711100186, 0.1507876085228544, 0.6091163511186427, 0.15396546348589557, 0.3100980381043923]"
688,3450,0.4825766280288398,"[0.9814004735401975, -0.1969868170968016, 0.1507876085228544, 0.6091163511176637, 0.15396546348589557, 0.3100980381043923]"
688,3448,0.0982438103529072,"[0.9814004735401975, -0.19698681711816188, 0.15078760852285436, 0.6091163511191365, 0.15396546348589557, 0.3100980381043923]"
688,3446,2.6344603443203583e-05,"[0.9814004735401975, -0.10157854123166284, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.25048069051096056]"
688,3447,2.065503252693741e-05,"[0.9814004735401975, -0.19698681704691037, 0.1507876085228544, 0.9701465191890932, 0.15396546348589557, 0.3100980381043923]"
689,3454,0.4994886831272755,"[0.9814004735401975, -0.19698681712581326, 0.15078760852285436, 0.609116351119664, 0.15396546348589557, 0.3100980381043923]"
689,3442,0.4922228831353278,"[0.9814004735401975, -0.1969868171160732, 0.15078760852285436, 0.6091163511189924, 0.15396546348589557, 0.3100980381043923]"
689,3433,0.4887568609735192,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
689,3449,0.48213935430833704,"[0.9814004735401975, -0.19698681711677393, 0.15078760852285436, 0.6091163511190407, 0.15396546348589557, 0.3100980381043923]"
689,3423,0.46169721019401583,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
689,3440,0.2641022090362342,"[0.9814004735401975, -0.19698681708856863, 0.1507876085228544, 0.609116351117096, 0.15396546348589557, 0.3100980381043923]"
689,3455,0.09869195646012756,"[0.9814004735401975, -0.19698681708402224, 0.1507876085228544, 0.6091163511167825, 0.15396546348589557, 0.3100980381043923]"
689,3451,3.7259937500410416e-05,"[0.9814004735401975, -0.19698681707565513, 0.1507876085228544, 0.6091163511162057, 0.15396546348589557, 0.10588695470861129]"
689,3453,2.6180309073908777e-05,"[0.9814004735401975, -0.1969868171045232, 0.1507876085228544, 0.6091163511181961, 0.15396546348589557, -0.1601176717424701]"
689,3452,2.4581985348496946e-05,"[-0.10456515183758408, -0.9111633840608854, 0.15078760852285436, 0.609116351118267, 0.096427037146969, 0.3100980381043923]"
690,3449,0.5008530005338134,"[0.9814004735401975, -0.19698681711677393, 0.15078760852285436, 0.6091163511190407, 0.15396546348589557, 0.3100980381043923]"
690,3458,0.5002441935752552,"[0.9814004735401975, -0.19698681710414168, 0.15078760852285436, 0.6091163511181699, 0.15396546348589557, 0.3100980381043923]"
690,3459,0.4988042876175195,"[0.9814004735401975, -0.19698681706176913, 0.1507876085228544, 0.6091163511152482, 0.15396546348589557, 0.3100980381043923]"
690,3423,0.49499032988148334,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
690,3460,0.4924555789788088,"[0.9814004735401975, -0.19698681712093186, 0.15078760852285436, 0.6091163511193274, 0.15396546348589557, 0.3100980381043923]"
690,3442,0.48229115511257886,"[0.9814004735401975, -0.1969868171160732, 0.15078760852285436, 0.6091163511189924, 0.15396546348589557, 0.3100980381043923]"
690,3454,0.47592952531512994,"[0.9814004735401975, -0.19698681712581326, 0.15078760852285436, 0.609116351119664, 0.15396546348589557, 0.3100980381043923]"
690,3456,0.47346995088798605,"[0.9814004735401975, -0.19698681712070926, 0.15078760852285436, 0.6091163511193121, 0.15396546348589557, 0.3100980381043923]"
690,3433,0.10346905923368341,"[0.9814004735401975, -0.19698681713105154, 0.15078760852285436, 0.6091163511200252, 0.15396546348589557, 0.3100980381043923]"
690,3457,2.4243130770704796e-05,"[0.9814004735401975, -0.19698681712603863, 0.15078760852285436, 0.6091163511196795, 0.6465599735134209, 0.3100980381043923]"
691,3423,0.4999671146839047,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
691,3458,0.49871663367754293,"[0.9814004735401975, -0.19698681710414168, 0.15078760852285436, 0.6091163511181699, 0.15396546348589557, 0.3100980381043923]"
691,3463,0.4874479686456186,"[0.9814004735401975, -0.19698681705649237, 0.1507876085228544, 0.6091163511148844, 0.15396546348589557, 0.3100980381043923]"
691,3449,0.4825978855357921,"[0.9814004735401975, -0.19698681711677393, 0.15078760852285436, 0.6091163511190407, 0.15396546348589557, 0.3100980381043923]"
691,3462,0.4805526302064934,"[0.9814004735401975, -0.19698681708572555, 0.15078760852285436, 0.616221011229281, 0.06879328763987222, 0.4073253940128432]"
691,3459,0.4793159214160032,"[0.9814004735401975, -0.19698681706176913, 0.1507876085228544, 0.6091163511152482, 0.15396546348589557, 0.3100980381043923]"
691,3460,0.46394097421966635,"[0.9814004735401975, -0.19698681712093186, 0.15078760852285436, 0.6091163511193274, 0.15396546348589557, 0.3100980381043923]"
691,3465,0.4582329206156997,"[0.9814004735401975, -0.1969868171165086, 0.15078760852285436, 0.6091163511190225, 0.15396546348589557, 0.3100980381043923]"
691,3461,2.016970021217666e-05,"[0.9814004735401975, -0.19698681711220045, 0.15078760852285436, 0.6091163511187254, 0.558445334788231, 0.3100980381043923]"
691,3464,2.0044861676177605e-05,"[0.9814004735401975, -0.19698681705795126, 0.3953700522665105, 0.03625626055213049, 0.15396546348589557, 0.3100980381043923]"
692,3468,0.5164397139007509,"[0.9814004735401975, -0.19698681708799382, 0.15078760852285436, 0.6153459468044999, 0.07928374600078399, 0.3953501272245077]"
692,3463,0.49974802252200357,"[0.9814004735401975, -0.19698681705649237, 0.1507876085228544, 0.6091163511148844, 0.15396546348589557, 0.3100980381043923]"
692,3423,0.49184184819575505,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
692,3462,0.491434748636051,"[0.9814004735401975, -0.19698681708572555, 0.15078760852285436, 0.616221011229281, 0.06879328763987222, 0.4073253940128432]"
692,3470,0.4904741369859028,"[0.9814004735401975, -0.1969868170682483, 0.1507876085228544, 0.609116351115695, 0.15396546348589557, 0.3100980381043923]"
692,3449,0.4829240844749819,"[0.9814004735401975, -0.19698681711677393, 0.15078760852285436, 0.6091163511190407, 0.15396546348589557, 0.3100980381043923]"
692,3458,0.47867955562291836,"[0.9814004735401975, -0.19698681710414168, 0.15078760852285436, 0.6091163511181699, 0.15396546348589557, 0.3100980381043923]"
692,3469,0.4637936398062031,"[0.9814004735401975, -0.19698681708715388, 0.1507876085228544, 0.6091163511169986, 0.15396546348589557, 0.3100980381043923]"
692,3467,0.4195243805840023,"[0.9814004735401975, -0.19698681710653998, 0.15078760852285436, 0.6114581380404729, -0.11128176291125191, 0.3421454192512637]"
692,3466,0.27319962351108235,"[0.9814004735401975, -0.19698681707601506, 0.1507876085228544, 0.6091163511162305, 0.15396546348589557, 0.3100980381043923]"
693,3473,0.5123921799392369,"[0.9814004735401975, -0.19698681705531274, 0.1507876085228544, 0.6116972483808187, 0.12302511837374282, 0.3454176470760824]"
693,3474,0.5063134229057195,"[0.9814004735401975, -0.19698681707912552, 0.15078760852285436, 0.6135380305392624, 0.10095743053599339, 0.37060877220779564]"
693,3470,0.49975747457375835,"[0.9814004735401975, -0.1969868170682483, 0.1507876085228544, 0.609116351115695, 0.15396546348589557, 0.3100980381043923]"
693,3423,0.49883191985606246,"[0.9814004735401975, -0.19698681703796161, 0.1507876085228544, 0.6091163511136067, 0.15396546348589557, 0.3100980381043923]"
693,3472,0.4926615311121029,"[0.9814004735401975, -0.19698681704809992, 0.1507876085228544, 0.6091163511143057, 0.15396546348589557, 0.3100980381043923]"
693,3463,0.4888653118150208,"[0.9814004735401975, -0.19698681705649237, 0.1507876085228544, 0.6091163511148844, 0.15396546348589557, 0.3100980381043923]"
693,3462,0.473283686470854,"[0.9814004735401975, -0.19698681708572555, 0.15078760852285436, 0.616221011229281, 0.06879328763987222, 0.4073253940128432]"
693,3471,0.4722971925450915,"[0.9814004735401975, -0.19698681708378135, 0.1507876085228544, 0.6145129073845159, 0.08927039966450655, 0.3839499731195739]"
693,3468,0.46616790740612146,"[0.9814004735401975, -0.19698681708799382, 0.15078760852285436, 0.6153459468044999, 0.07928374600078399, 0.3953501272245077]"
693,3475,0.4646077466276218,"[0.9814004735401975, -0.19698681706603685, 0.1507876085228544, 0.6091163511155424, 0.15396546348589557, 0.3100980381043923]"
694,3472,0.4986224786370999,"[0.9814004735401975, -0.19698681704809992, 0.1507876085228544, 0.6091163511143057, 0.15396546348589557, 0.3100980381043923]"
694,3474,0.4971612383411487,"[0.9814004735401975, -0.19698681707912552, 0.15078760852285436, 0.6135380305392624, 0.10095743053599339, 0.37060877220779564]"
694,3470,0.4908705870613789,"[0.9814004735401975, -0.1969868170682483, 0.1507876085228544, 0.609116351115695, 0.15396546348589557, 0.3100980381043923]"
694,3480,0.48899122787297133,"[0.9814004735401975, -0.19698681705668641, 0.1507876085228544, 0.6091163511148978, 0.15396546348589557, 0.3100980381043923]"
694,3473,0.4837711507195458,"[0.9814004735401975, -0.19698681705531274, 0.1507876085228544, 0.6116972483808187, 0.12302511837374282, 0.3454176470760824]"
